event_id,user_id,journey_id,session_id,event_timestamp_utc,event_date,touchpoint_number,total_touchpoints_in_journey,channel,channel_group,campaign,funnel_stage,event_type,utm_source,utm_medium,utm_campaign,landing_page,device,region,product_plan,ad_spend,is_conversion,conversion_id,conversion_timestamp_utc,conversion_value,customer_status
E000452,U00119,J00119,S00119_02,2026-03-09 01:43:00,2026-03-09,2,7,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/demo,Desktop,North,Starter,0.00,0,,,0.00,
E000453,U00119,J00119,S00119_03,2026-03-09 12:31:00,2026-03-09,3,7,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/features,Desktop,North,Starter,3.99,0,,,0.00,
E000454,U00119,J00119,S00119_04,2026-03-11 06:03:00,2026-03-11,4,7,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/pricing,Desktop,North,Starter,2.32,0,,,0.00,
E000455,U00119,J00119,S00119_05,2026-03-12 13:56:00,2026-03-12,5,7,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/demo,Desktop,North,Starter,0.06,0,,,0.00,
E000456,U00119,J00119,S00119_06,2026-03-13 02:02:00,2026-03-13,6,7,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/features,Desktop,North,Starter,3.04,0,,,0.00,
E000457,U00119,J00119,S00119_07,2026-03-14 21:00:00,2026-03-14,7,7,Organic Search,organic,seo_blog,Purchase,conversion,google,organic,seo_blog,/features,Mobile,North,Starter,0.00,1,C00047,2026-03-14 21:00:00,119.63,new
E000458,U00120,J00120,S00120_01,2026-02-22 17:44:00,2026-02-22,1,4,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/demo,Desktop,Central,Professional,0.00,0,,,0.00,
E000459,U00120,J00120,S00120_02,2026-02-23 16:27:00,2026-02-23,2,4,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/case-studies,Desktop,Central,Professional,0.48,0,,,0.00,
E000460,U00120,J00120,S00120_03,2026-02-25 05:01:00,2026-02-25,3,4,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/blog/marketing-roi,Desktop,Central,Professional,0.00,0,,,0.00,
E000461,U00120,J00120,S00120_04,2026-02-26 22:37:00,2026-02-26,4,4,Direct,direct,typed_url,Purchase,conversion,direct,none,typed_url,/case-studies,Desktop,Central,Professional,0.00,1,C00048,2026-02-26 22:37:00,360.58,returning
E000462,U00121,J00121,S00121_01,2026-04-19 14:51:00,2026-04-19,1,6,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/demo,Mobile,North,Starter,1.65,0,,,0.00,
E000463,U00121,J00121,S00121_02,2026-04-21 15:41:00,2026-04-21,2,6,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/features,Mobile,North,Starter,1.08,0,,,0.00,
E000464,U00121,J00121,S00121_03,2026-04-23 15:28:00,2026-04-23,3,6,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/case-studies,Mobile,North,Starter,0.03,0,,,0.00,
E000465,U00121,J00121,S00121_04,2026-04-25 13:31:00,2026-04-25,4,6,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/case-studies,Mobile,North,Starter,0.00,0,,,0.00,
E000466,U00121,J00121,S00121_05,2026-04-27 04:34:00,2026-04-27,5,6,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/features,Mobile,North,Starter,2.60,0,,,0.00,
E000467,U00121,J00121,S00121_06,2026-04-29 01:19:00,2026-04-29,6,6,Organic Search,organic,comparison_page,Purchase,conversion,google,organic,comparison_page,/case-studies,Mobile,North,Starter,0.00,1,C00049,2026-04-29 01:19:00,117.33,new
E000468,U00122,J00122,S00122_01,2026-01-10 10:11:00,2026-01-10,1,4,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/blog/marketing-roi,Desktop,Central,Starter,0.73,0,,,0.00,
E000469,U00122,J00122,S00122_02,2026-01-11 19:56:00,2026-01-11,2,4,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/blog/marketing-roi,Desktop,Central,Starter,0.00,0,,,0.00,
E000470,U00122,J00122,S00122_03,2026-01-13 16:35:00,2026-01-13,3,4,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/free-trial,Desktop,Central,Starter,0.00,0,,,0.00,
E000471,U00122,J00122,S00122_04,2026-01-14 01:25:00,2026-01-14,4,4,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/demo,Desktop,Central,Starter,0.00,0,,,0.00,
E000472,U00123,J00123,S00123_01,2026-03-11 16:25:00,2026-03-11,1,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/case-studies,Desktop,North,Enterprise,2.19,0,,,0.00,
E000473,U00123,J00123,S00123_02,2026-03-13 14:47:00,2026-03-13,2,5,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/case-studies,Mobile,North,Enterprise,4.65,0,,,0.00,
E000474,U00123,J00123,S00123_03,2026-03-14 02:11:00,2026-03-14,3,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/free-trial,Desktop,North,Enterprise,0.49,0,,,0.00,
E000475,U00123,J00123,S00123_04,2026-03-15 05:43:00,2026-03-15,4,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/pricing,Desktop,North,Enterprise,0.00,0,,,0.00,
E000476,U00123,J00123,S00123_05,2026-03-17 02:55:00,2026-03-17,5,5,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/free-trial,Desktop,North,Enterprise,1.18,1,C00050,2026-03-17 02:55:00,912.96,new
E000477,U00124,J00124,S00124_01,2026-03-22 20:13:00,2026-03-22,1,4,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/case-studies,Mobile,West,Starter,0.00,0,,,0.00,
E000478,U00124,J00124,S00124_02,2026-03-23 01:42:00,2026-03-23,2,4,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/pricing,Mobile,West,Starter,0.00,0,,,0.00,
E000479,U00124,J00124,S00124_03,2026-03-23 22:17:00,2026-03-23,3,4,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/features,Mobile,West,Starter,1.93,0,,,0.00,
E000480,U00124,J00124,S00124_04,2026-03-25 05:37:00,2026-03-25,4,4,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/case-studies,Mobile,West,Starter,2.33,1,C00051,2026-03-25 05:37:00,127.64,returning
E000481,U00125,J00125,S00125_01,2026-01-06 19:54:00,2026-01-06,1,1,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/blog/marketing-roi,Desktop,North,Starter,1.51,0,,,0.00,
E000482,U00126,J00126,S00126_01,2026-03-26 08:30:00,2026-03-26,1,4,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/case-studies,Mobile,South,Starter,2.31,0,,,0.00,
E000483,U00126,J00126,S00126_02,2026-03-26 13:05:00,2026-03-26,2,4,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/pricing,Mobile,South,Starter,0.00,0,,,0.00,
E000484,U00126,J00126,S00126_03,2026-03-28 07:30:00,2026-03-28,3,4,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/case-studies,Mobile,South,Starter,0.03,0,,,0.00,
E000485,U00126,J00126,S00126_04,2026-03-29 00:56:00,2026-03-29,4,4,Direct,direct,typed_url,Purchase,conversion,direct,none,typed_url,/demo,Mobile,South,Starter,0.00,1,C00052,2026-03-29 00:56:00,123.63,new
E000486,U00127,J00127,S00127_01,2026-01-15 10:42:00,2026-01-15,1,4,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/pricing,Mobile,Central,Professional,0.23,0,,,0.00,
E000487,U00127,J00127,S00127_02,2026-01-16 03:28:00,2026-01-16,2,4,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/case-studies,Mobile,Central,Professional,0.03,0,,,0.00,
E000488,U00127,J00127,S00127_03,2026-01-17 02:07:00,2026-01-17,3,4,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/blog/marketing-roi,Mobile,Central,Professional,2.18,0,,,0.00,
E000489,U00127,J00127,S00127_04,2026-01-18 01:51:00,2026-01-18,4,4,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/features,Mobile,Central,Professional,0.07,1,C00053,2026-01-18 01:51:00,402.80,returning
E000490,U00128,J00128,S00128_01,2026-04-02 19:41:00,2026-04-02,1,3,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/blog/marketing-roi,Desktop,West,Starter,0.05,0,,,0.00,
E000491,U00128,J00128,S00128_02,2026-04-04 07:16:00,2026-04-04,2,3,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/demo,Desktop,West,Starter,3.30,0,,,0.00,
E000492,U00128,J00128,S00128_03,2026-04-05 04:02:00,2026-04-05,3,3,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/pricing,Desktop,West,Starter,0.00,0,,,0.00,
E000493,U00129,J00129,S00129_01,2026-03-16 14:49:00,2026-03-16,1,4,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/demo,Desktop,Central,Starter,1.59,0,,,0.00,
E000494,U00129,J00129,S00129_02,2026-03-17 09:46:00,2026-03-17,2,4,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/demo,Desktop,Central,Starter,0.00,0,,,0.00,
E000495,U00129,J00129,S00129_03,2026-03-18 21:51:00,2026-03-18,3,4,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/free-trial,Desktop,Central,Starter,3.60,0,,,0.00,
E000496,U00129,J00129,S00129_04,2026-03-20 09:59:00,2026-03-20,4,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/features,Desktop,Central,Starter,3.86,0,,,0.00,
E000497,U00130,J00130,S00130_01,2026-01-09 12:23:00,2026-01-09,1,3,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/features,Desktop,South,Starter,0.00,0,,,0.00,
E000498,U00130,J00130,S00130_02,2026-01-09 19:04:00,2026-01-09,2,3,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/blog/marketing-roi,Desktop,South,Starter,1.23,0,,,0.00,
E000499,U00130,J00130,S00130_03,2026-01-11 11:15:00,2026-01-11,3,3,TikTok Ads,paid_social,short_video_awareness,Awareness,ad_click,tiktok,cpc,short_video_awareness,/pricing,Desktop,South,Starter,0.97,0,,,0.00,
E000500,U00131,J00131,S00131_01,2026-03-08 14:22:00,2026-03-08,1,3,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/demo,Desktop,East,Starter,2.81,0,,,0.00,
E000501,U00131,J00131,S00131_02,2026-03-10 11:39:00,2026-03-10,2,3,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/case-studies,Desktop,East,Starter,1.08,0,,,0.00,
E000502,U00131,J00131,S00131_03,2026-03-12 09:53:00,2026-03-12,3,3,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/features,Desktop,East,Starter,2.96,0,,,0.00,
E000503,U00132,J00132,S00132_01,2026-02-22 08:15:00,2026-02-22,1,4,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/demo,Desktop,North,Professional,2.01,0,,,0.00,
E000504,U00132,J00132,S00132_02,2026-02-23 05:14:00,2026-02-23,2,4,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/case-studies,Desktop,North,Professional,1.99,0,,,0.00,
E000505,U00132,J00132,S00132_03,2026-02-24 03:19:00,2026-02-24,3,4,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/demo,Desktop,North,Professional,1.97,0,,,0.00,
E000506,U00132,J00132,S00132_04,2026-02-25 09:57:00,2026-02-25,4,4,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/free-trial,Desktop,North,Professional,2.61,0,,,0.00,
E000507,U00133,J00133,S00133_01,2026-02-28 17:37:00,2026-02-28,1,5,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/demo,Desktop,North,Starter,0.00,0,,,0.00,
E000508,U00133,J00133,S00133_02,2026-03-01 09:07:00,2026-03-01,2,5,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/free-trial,Desktop,North,Starter,0.00,0,,,0.00,
E000509,U00133,J00133,S00133_03,2026-03-01 20:12:00,2026-03-01,3,5,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/case-studies,Desktop,North,Starter,4.43,0,,,0.00,
E000510,U00133,J00133,S00133_04,2026-03-03 09:38:00,2026-03-03,4,5,TikTok Ads,paid_social,creator_spark,Awareness,ad_click,tiktok,cpc,creator_spark,/features,Desktop,North,Starter,0.59,0,,,0.00,
E000511,U00133,J00133,S00133_05,2026-03-04 14:00:00,2026-03-04,5,5,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/blog/marketing-roi,Desktop,North,Starter,0.05,1,C00054,2026-03-04 14:00:00,94.17,new
E000512,U00134,J00134,S00134_01,2026-02-06 17:56:00,2026-02-06,1,3,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/free-trial,Desktop,Central,Starter,0.00,0,,,0.00,
E000513,U00134,J00134,S00134_02,2026-02-08 15:09:00,2026-02-08,2,3,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/blog/marketing-roi,Desktop,Central,Starter,0.00,0,,,0.00,
E000514,U00134,J00134,S00134_03,2026-02-09 22:50:00,2026-02-09,3,3,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/free-trial,Desktop,Central,Starter,0.05,0,,,0.00,
E000515,U00135,J00135,S00135_01,2026-02-22 16:50:00,2026-02-22,1,5,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/case-studies,Desktop,Central,Starter,3.30,0,,,0.00,
E000516,U00135,J00135,S00135_02,2026-02-23 05:44:00,2026-02-23,2,5,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/features,Desktop,Central,Starter,0.00,0,,,0.00,
E000517,U00135,J00135,S00135_03,2026-02-23 19:50:00,2026-02-23,3,5,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/free-trial,Desktop,Central,Starter,1.85,0,,,0.00,
E000518,U00135,J00135,S00135_04,2026-02-24 03:00:00,2026-02-24,4,5,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/demo,Desktop,Central,Starter,4.11,0,,,0.00,
E000519,U00135,J00135,S00135_05,2026-02-25 21:27:00,2026-02-25,5,5,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/free-trial,Desktop,Central,Starter,1.82,0,,,0.00,
E000520,U00136,J00136,S00136_01,2026-03-20 18:33:00,2026-03-20,1,3,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/features,Mobile,East,Professional,0.00,0,,,0.00,
E000521,U00136,J00136,S00136_02,2026-03-22 17:32:00,2026-03-22,2,3,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/pricing,Mobile,East,Professional,0.00,0,,,0.00,
E000522,U00136,J00136,S00136_03,2026-03-24 06:05:00,2026-03-24,3,3,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/case-studies,Mobile,East,Professional,0.00,0,,,0.00,
E000523,U00137,J00137,S00137_01,2026-01-21 09:17:00,2026-01-21,1,3,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/free-trial,Desktop,West,Starter,0.00,0,,,0.00,
E000524,U00137,J00137,S00137_02,2026-01-23 01:15:00,2026-01-23,2,3,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/demo,Desktop,West,Starter,0.03,0,,,0.00,
E000525,U00137,J00137,S00137_03,2026-01-24 06:51:00,2026-01-24,3,3,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/free-trial,Desktop,West,Starter,2.24,1,C00055,2026-01-24 06:51:00,109.78,new
E000526,U00138,J00138,S00138_01,2026-04-13 16:16:00,2026-04-13,1,3,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/demo,Mobile,Central,Professional,0.00,0,,,0.00,
E000527,U00138,J00138,S00138_02,2026-04-15 01:59:00,2026-04-15,2,3,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/blog/marketing-roi,Mobile,Central,Professional,2.96,0,,,0.00,
E000528,U00138,J00138,S00138_03,2026-04-16 22:49:00,2026-04-16,3,3,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/blog/marketing-roi,Mobile,Central,Professional,0.00,0,,,0.00,
E000529,U00139,J00139,S00139_01,2026-03-31 21:16:00,2026-03-31,1,3,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/free-trial,Mobile,South,Starter,0.00,0,,,0.00,
E000530,U00139,J00139,S00139_02,2026-04-01 21:38:00,2026-04-01,2,3,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/case-studies,Desktop,South,Starter,0.77,0,,,0.00,
E000531,U00139,J00139,S00139_03,2026-04-02 14:09:00,2026-04-02,3,3,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/blog/marketing-roi,Desktop,South,Starter,0.00,0,,,0.00,
E000532,U00140,J00140,S00140_01,2026-03-21 13:09:00,2026-03-21,1,2,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/blog/marketing-roi,Desktop,North,Starter,3.32,0,,,0.00,
E000533,U00140,J00140,S00140_02,2026-03-23 01:06:00,2026-03-23,2,2,Referral,referral,partner_site,Purchase,conversion,partner,referral,partner_site,/features,Desktop,North,Starter,0.00,1,C00056,2026-03-23 01:06:00,108.54,returning
E000534,U00141,J00141,S00141_01,2026-02-20 11:48:00,2026-02-20,1,5,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/features,Desktop,Central,Professional,0.31,0,,,0.00,
E000535,U00141,J00141,S00141_02,2026-02-21 20:55:00,2026-02-21,2,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Desktop,Central,Professional,0.00,0,,,0.00,
E000536,U00141,J00141,S00141_03,2026-02-23 20:08:00,2026-02-23,3,5,TikTok Ads,paid_social,creator_spark,Awareness,ad_click,tiktok,cpc,creator_spark,/blog/marketing-roi,Desktop,Central,Professional,0.73,0,,,0.00,
E000537,U00141,J00141,S00141_04,2026-02-24 16:23:00,2026-02-24,4,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/features,Desktop,Central,Professional,1.09,0,,,0.00,
E000538,U00141,J00141,S00141_05,2026-02-25 23:07:00,2026-02-25,5,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/blog/marketing-roi,Desktop,Central,Professional,0.00,0,,,0.00,
E000539,U00142,J00142,S00142_01,2026-03-29 11:52:00,2026-03-29,1,4,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/case-studies,Mobile,North,Professional,1.77,0,,,0.00,
E000540,U00142,J00142,S00142_02,2026-03-29 16:03:00,2026-03-29,2,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/blog/marketing-roi,Mobile,North,Professional,4.04,0,,,0.00,
E000541,U00142,J00142,S00142_03,2026-03-31 08:06:00,2026-03-31,3,4,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/blog/marketing-roi,Mobile,North,Professional,1.46,0,,,0.00,
E000542,U00142,J00142,S00142_04,2026-04-02 04:12:00,2026-04-02,4,4,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/free-trial,Mobile,North,Professional,2.53,0,,,0.00,
E000543,U00143,J00143,S00143_01,2026-02-22 09:22:00,2026-02-22,1,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Desktop,Central,Professional,0.00,0,,,0.00,
E000544,U00143,J00143,S00143_02,2026-02-23 18:18:00,2026-02-23,2,5,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/demo,Tablet,Central,Professional,2.11,0,,,0.00,
E000545,U00143,J00143,S00143_03,2026-02-24 19:44:00,2026-02-24,3,5,Email,owned,abandoned_cart,Decision,email_click,mailchimp,email,abandoned_cart,/pricing,Desktop,Central,Professional,0.07,0,,,0.00,
E000546,U00143,J00143,S00143_04,2026-02-25 20:58:00,2026-02-25,4,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/free-trial,Desktop,Central,Professional,1.69,0,,,0.00,
E000547,U00143,J00143,S00143_05,2026-02-26 18:54:00,2026-02-26,5,5,LinkedIn Ads,paid_social,decision_makers,Purchase,conversion,linkedin,cpc,decision_makers,/demo,Desktop,Central,Professional,2.72,1,C00057,2026-02-26 18:54:00,280.24,new
E000548,U00144,J00144,S00144_01,2026-04-06 19:47:00,2026-04-06,1,5,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/features,Desktop,North,Starter,0.73,0,,,0.00,
E000549,U00144,J00144,S00144_02,2026-04-07 04:53:00,2026-04-07,2,5,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/features,Desktop,North,Starter,1.60,0,,,0.00,
